site,rate,t,lnL,num_taxa,time,br_len,site_dupl,rep
71,1.8252206922,1.6745856643,-597461.199030751,2,0.48,0.24,1e+05,1
72,1.9880858238,1.6745856643,-598125.339327806,2,0.48,0.24,1e+05,1
73,0.0637630916,1.6745856643,-359569.152567808,2,0.48,0.24,1e+05,1
74,0.9129012976,1.6745856643,-575528.252223231,2,0.48,0.24,1e+05,1
75,1.4352174133,1.6745856643,-593748.334965039,2,0.48,0.24,1e+05,1
76,2.2158238565,1.6745856643,-598646.085981535,2,0.48,0.24,1e+05,1
77,0.1352284704,1.6745856643,-405240.831197953,2,0.48,0.24,1e+05,1
78,2.8564019377,1.6745856643,-599083.022859917,2,0.48,0.24,1e+05,1
79,2.5223278031,1.6745856643,-598958.531967289,2,0.48,0.24,1e+05,1
80,0.8527184225,1.6745856643,-571304.969230826,2,0.48,0.24,1e+05,1
81,1.6535285011,1.6745856643,-596314.74585968,2,0.48,0.24,1e+05,1
82,3.0234568371,1.6745856643,-599109.795575591,2,0.48,0.24,1e+05,1
83,3.4903331257,1.6745856643,-599138.628754319,2,0.48,0.24,1e+05,1
84,0.8332229751,1.6745856643,-569787.05335368,2,0.48,0.24,1e+05,1
85,0.9369502037,1.6745856643,-577037.117259024,2,0.48,0.24,1e+05,1
86,1.6883976396,1.6745856643,-596595.970419934,2,0.48,0.24,1e+05,1
87,1.9133015156,1.6745856643,-597859.907329404,2,0.48,0.24,1e+05,1
88,1.126262932,1.6745856643,-586078.454532198,2,0.48,0.24,1e+05,1
89,0.5393529327,1.6745856643,-534398.668434759,2,0.48,0.24,1e+05,1
90,2.6549372313,1.6745856643,-599024.107268118,2,0.48,0.24,1e+05,1
91,0.1517175714,1.6745856643,-414139.732635423,2,0.48,0.24,1e+05,1
92,1.1367151224,1.6745856643,-586456.647355119,2,0.48,0.24,1e+05,1
93,2.1583008608,1.6745856643,-598546.533106394,2,0.48,0.24,1e+05,1
94,0.7551152979,1.6745856643,-562862.503434444,2,0.48,0.24,1e+05,1
95,0.8237338102,1.6745856643,-569019.602152675,2,0.48,0.24,1e+05,1
96,2.4078262455,1.6745856643,-598874.909107518,2,0.48,0.24,1e+05,1
97,2.2986554117,1.6745856643,-598761.678279721,2,0.48,0.24,1e+05,1
98,1.362699764,1.6745856643,-592483.223814352,2,0.48,0.24,1e+05,1
99,2.4670142253,1.6745856643,-598921.891244033,2,0.48,0.24,1e+05,1
100,0.2380535668,1.6745856643,-453632.116945618,2,0.48,0.24,1e+05,1
101,0.4392033189,1.6745856643,-514540.757945771,2,0.48,0.24,1e+05,1
102,2.6395895376,1.6745856643,-599017.858891977,2,0.48,0.24,1e+05,1
103,1.5403918698,1.6745856643,-595182.128143951,2,0.48,0.24,1e+05,1
104,0.368883646,1.6745856643,-497016.513184246,2,0.48,0.24,1e+05,1
105,1.868284519,1.6745856643,-597669.123636432,2,0.48,0.24,1e+05,1
106,2.239142348,1.6745856643,-598681.677560015,2,0.48,0.24,1e+05,1
107,0.8390357847,1.6745856643,-570247.809799404,2,0.48,0.24,1e+05,1
108,2.3114852022,1.6745856643,-598777.071353686,2,0.48,0.24,1e+05,1
109,2.8213937322,1.6745856643,-599075.326246264,2,0.48,0.24,1e+05,1
110,2.4538552454,1.6745856643,-598912.189949302,2,0.48,0.24,1e+05,1
111,0.0081516523,1.6745856643,-310250.812668537,2,0.48,0.24,1e+05,1
112,2.7930346455,1.6745856643,-599068.420296952,2,0.48,0.24,1e+05,1
113,2.6971335314,1.6745856643,-599039.785545808,2,0.48,0.24,1e+05,1
114,1.0241182853,1.6745856643,-581767.149064314,2,0.48,0.24,1e+05,1
115,1.8607226195,1.6745856643,-597634.501662272,2,0.48,0.24,1e+05,1
116,2.7910111038,1.6745856643,-599067.903041328,2,0.48,0.24,1e+05,1
117,2.5218987727,1.6745856643,-598958.27168052,2,0.48,0.24,1e+05,1
118,1.6044897414,1.6745856643,-595868.348888854,2,0.48,0.24,1e+05,1
119,1.6475452622,1.6745856643,-596263.59150543,2,0.48,0.24,1e+05,1
120,2.4458701202,1.6745856643,-598906.103701001,2,0.48,0.24,1e+05,1
121,0.6814696066,1.6745856643,-554896.868836565,2,0.48,0.24,1e+05,1
122,0.2838653425,1.6745856643,-470710.628482916,2,0.48,0.24,1e+05,1
123,2.4905612816,1.6745856643,-598938.275559414,2,0.48,0.24,1e+05,1
124,3.3035329875,1.6745856643,-599131.913673301,2,0.48,0.24,1e+05,1
1,3.1734837401,1.6728935335,-599123.861506261,2,0.48,0.24,1e+05,10
2,0.9320349176,1.6728935335,-576678.415853065,2,0.48,0.24,1e+05,10
3,2.3838906809,1.6728935335,-598851.015117554,2,0.48,0.24,1e+05,10
4,2.2992101307,1.6728935335,-598759.50786001,2,0.48,0.24,1e+05,10
5,0.1301481814,1.6728935335,-402319.384275607,2,0.48,0.24,1e+05,10
6,2.4334086869,1.6728935335,-598894.312582163,2,0.48,0.24,1e+05,10
7,0.7787735073,1.6728935335,-565039.074417124,2,0.48,0.24,1e+05,10
8,1.0695584045,1.6728935335,-583784.765166029,2,0.48,0.24,1e+05,10
9,2.4415770079,1.6728935335,-598900.829815978,2,0.48,0.24,1e+05,10
10,2.2631960843,1.6728935335,-598712.66313454,2,0.48,0.24,1e+05,10
11,0.8111212766,1.6728935335,-567900.017848267,2,0.48,0.24,1e+05,10
12,3.1130517771,1.6728935335,-599118.880436975,2,0.48,0.24,1e+05,10
13,1.6654187222,1.6728935335,-596400.021556622,2,0.48,0.24,1e+05,10
14,0.9248378257,1.6728935335,-576230.437674914,2,0.48,0.24,1e+05,10
15,0.6924904337,1.6728935335,-556108.06078258,2,0.48,0.24,1e+05,10
16,2.0055778871,1.6728935335,-598173.185830986,2,0.48,0.24,1e+05,10
17,1.8042396663,1.6728935335,-597339.924619727,2,0.48,0.24,1e+05,10
18,1.4555466955,1.6728935335,-594037.536597309,2,0.48,0.24,1e+05,10
19,2.5463161499,1.6728935335,-598971.080777372,2,0.48,0.24,1e+05,10
20,0.3385160586,1.6728935335,-488232.399540076,2,0.48,0.24,1e+05,10
21,1.4117915037,1.6728935335,-593343.180970216,2,0.48,0.24,1e+05,10
22,1.7114314794,1.6728935335,-596754.349200531,2,0.48,0.24,1e+05,10
23,1.1032939825,1.6728935335,-585165.471628299,2,0.48,0.24,1e+05,10
24,0.238941522,1.6728935335,-453889.630609092,2,0.48,0.24,1e+05,10
25,1.9922081131,1.6728935335,-598131.997520267,2,0.48,0.24,1e+05,10
26,0.4146298122,1.6728935335,-508693.758196026,2,0.48,0.24,1e+05,10
27,0.7333571988,1.6728935335,-560590.053820095,2,0.48,0.24,1e+05,10
28,0.0077009737,1.6728935335,-309724.319460761,2,0.48,0.24,1e+05,10
29,0.2849729284,1.6728935335,-470995.794077648,2,0.48,0.24,1e+05,10
30,1.0402729592,1.6728935335,-582481.074270254,2,0.48,0.24,1e+05,10
31,2.4457034721,1.6728935335,-598904.059000652,2,0.48,0.24,1e+05,10
32,1.2359153038,1.6728935335,-589527.173891535,2,0.48,0.24,1e+05,10
33,0.4568417051,1.6728935335,-518336.115549012,2,0.48,0.24,1e+05,10
34,1.8590674702,1.6728935335,-597618.053856302,2,0.48,0.24,1e+05,10
35,1.4894604027,1.6728935335,-594520.213716447,2,0.48,0.24,1e+05,10
36,2.5671653495,1.6728935335,-598982.493485707,2,0.48,0.24,1e+05,10
37,1.3221874311,1.6728935335,-591628.803093287,2,0.48,0.24,1e+05,10
38,2.7805044353,1.6728935335,-599064.413194892,2,0.48,0.24,1e+05,10
39,2.5984091451,1.6728935335,-598998.241131089,2,0.48,0.24,1e+05,10
40,1.4512518844,1.6728935335,-593973.081572737,2,0.48,0.24,1e+05,10
41,1.709780574,1.6728935335,-596742.435221434,2,0.48,0.24,1e+05,10
42,3.117666688,1.6728935335,-599119.296617347,2,0.48,0.24,1e+05,10
43,2.1567585453,1.6728935335,-598539.465083608,2,0.48,0.24,1e+05,10
44,2.9218552571,1.6728935335,-599094.769733981,2,0.48,0.24,1e+05,10
45,1.7620034104,1.6728935335,-597092.974020982,2,0.48,0.24,1e+05,10
46,0.6533381115,1.6728935335,-551339.424323568,2,0.48,0.24,1e+05,10
47,0.9191887728,1.6728935335,-575872.80686358,2,0.48,0.24,1e+05,10
48,1.8804672942,1.6728935335,-597714.974622891,2,0.48,0.24,1e+05,10
49,1.3599624124,1.6728935335,-592403.58620066,2,0.48,0.24,1e+05,10
50,1.0662908461,1.6728935335,-583644.306069527,2,0.48,0.24,1e+05,10
51,0.0112872811,1.6728935335,-313728.355357689,2,0.48,0.24,1e+05,10
52,0.7831420852,1.6728935335,-565439.774479066,2,0.48,0.24,1e+05,10
53,0.972221752,1.6728935335,-579029.12999169,2,0.48,0.24,1e+05,10
54,1.2272240769,1.6728935335,-589286.717265917,2,0.48,0.24,1e+05,10
55,0.8144053132,1.6728935335,-568177.125714777,2,0.48,0.24,1e+05,10
56,1.5994964582,1.6728935335,-595803.241229604,2,0.48,0.24,1e+05,10
57,0.2882862966,1.6728935335,-472140.621830074,2,0.48,0.24,1e+05,10
58,1.6226961141,1.6728935335,-596026.229084608,2,0.48,0.24,1e+05,10
59,2.2535656872,1.6728935335,-598699.224908001,2,0.48,0.24,1e+05,10
60,0.8073692335,1.6728935335,-567580.483569593,2,0.48,0.24,1e+05,10
61,0.0828557984,1.6728935335,-373056.188107078,2,0.48,0.24,1e+05,10
62,2.5180427146,1.6728935335,-598954.347337195,2,0.48,0.24,1e+05,10
63,0.6453021987,1.6728935335,-550298.621416093,2,0.48,0.24,1e+05,10
64,1.1013448252,1.6728935335,-585089.041437508,2,0.48,0.24,1e+05,10
65,2.3717936243,1.6728935335,-598839.376519494,2,0.48,0.24,1e+05,10
66,0.7006221529,1.6728935335,-557038.544681285,2,0.48,0.24,1e+05,10
67,3.1534724391,1.6728935335,-599122.319968915,2,0.48,0.24,1e+05,10
68,0.953323427,1.6728935335,-577954.746487017,2,0.48,0.24,1e+05,10
69,2.5512364808,1.6728935335,-598973.842402696,2,0.48,0.24,1e+05,10
70,2.5557441616,1.6728935335,-598976.335266005,2,0.48,0.24,1e+05,10
71,1.8277364327,1.6728935335,-597464.632005481,2,0.48,0.24,1e+05,10
72,2.0095566104,1.6728935335,-598185.128059748,2,0.48,0.24,1e+05,10
73,0.062303221,1.6728935335,-358436.179599112,2,0.48,0.24,1e+05,10
74,0.9211834654,1.6728935335,-575999.690702397,2,0.48,0.24,1e+05,10
75,1.4063421148,1.6728935335,-593250.624923628,2,0.48,0.24,1e+05,10
76,2.2538387629,1.6728935335,-598699.611408827,2,0.48,0.24,1e+05,10
77,0.1352390047,1.6728935335,-405170.771417254,2,0.48,0.24,1e+05,10
78,2.7931606866,1.6728935335,-599067.730261766,2,0.48,0.24,1e+05,10
79,2.6077154804,1.6728935335,-599002.63664048,2,0.48,0.24,1e+05,10
80,0.8589579574,1.6728935335,-571709.704518227,2,0.48,0.24,1e+05,10
81,1.6516000898,1.6728935335,-596284.097405507,2,0.48,0.24,1e+05,10
82,2.9277289689,1.6728935335,-599095.754963316,2,0.48,0.24,1e+05,10
83,3.7538780195,1.6728935335,-599143.156391714,2,0.48,0.24,1e+05,10
84,0.8271221074,1.6728935335,-569227.926080294,2,0.48,0.24,1e+05,10
85,0.9284255016,1.6728935335,-576454.81615553,2,0.48,0.24,1e+05,10
86,1.6838639875,1.6728935335,-596547.738574095,2,0.48,0.24,1e+05,10
87,1.9304626466,1.6728935335,-597918.804705752,2,0.48,0.24,1e+05,10
88,1.1300632579,1.6728935335,-586175.653980389,2,0.48,0.24,1e+05,10
89,0.534858319,1.6728935335,-533521.849624168,2,0.48,0.24,1e+05,10
90,2.6062365204,1.6728935335,-599001.946728152,2,0.48,0.24,1e+05,10
91,0.1519846232,1.6728935335,-414199.234354301,2,0.48,0.24,1e+05,10
92,1.1339092678,1.6728935335,-586314.918097257,2,0.48,0.24,1e+05,10
93,2.1480020366,1.6728935335,-598522.532112869,2,0.48,0.24,1e+05,10
94,0.7583351967,1.6728935335,-563102.316944379,2,0.48,0.24,1e+05,10
95,0.8179793679,1.6728935335,-568476.00517401,2,0.48,0.24,1e+05,10
96,2.40110943,1.6728935335,-598866.838557106,2,0.48,0.24,1e+05,10
97,2.3444849041,1.6728935335,-598811.425933607,2,0.48,0.24,1e+05,10
98,1.3630927355,1.6728935335,-592464.238368063,2,0.48,0.24,1e+05,10
99,2.5083499917,1.6728935335,-598948.257163106,2,0.48,0.24,1e+05,10
100,0.2378912988,1.6728935335,-453471.525318397,2,0.48,0.24,1e+05,10
101,0.4415673932,1.6728935335,-514973.320833441,2,0.48,0.24,1e+05,10
102,2.6619306212,1.6728935335,-599025.805202493,2,0.48,0.24,1e+05,10
103,1.5581021328,1.6728935335,-595366.831827459,2,0.48,0.24,1e+05,10
104,0.3674739029,1.6728935335,-496527.26753185,2,0.48,0.24,1e+05,10
105,1.8645948056,1.6728935335,-597643.679802998,2,0.48,0.24,1e+05,10
106,2.2227128604,1.6728935335,-598653.378845617,2,0.48,0.24,1e+05,10
107,0.8397306571,1.6728935335,-570235.717391295,2,0.48,0.24,1e+05,10
108,2.3223369327,1.6728935335,-598786.941758678,2,0.48,0.24,1e+05,10
109,2.7597783874,1.6728935335,-599058.679842919,2,0.48,0.24,1e+05,10
110,2.4934873689,1.6728935335,-598938.548313735,2,0.48,0.24,1e+05,10
111,0.0080578819,1.6728935335,-310134.174701016,2,0.48,0.24,1e+05,10
112,2.7805046284,1.6728935335,-599064.413194893,2,0.48,0.24,1e+05,10
113,2.7156164428,1.6728935335,-599045.110985958,2,0.48,0.24,1e+05,10
114,1.0179257857,1.6728935335,-581415.536634341,2,0.48,0.24,1e+05,10
115,1.8776954652,1.6728935335,-597702.764254914,2,0.48,0.24,1e+05,10
116,2.797212947,1.6728935335,-599068.764231192,2,0.48,0.24,1e+05,10
117,2.4886143379,1.6728935335,-598935.264355819,2,0.48,0.24,1e+05,10
118,1.5999535231,1.6728935335,-595807.779033665,2,0.48,0.24,1e+05,10
119,1.6738456195,1.6728935335,-596468.480499097,2,0.48,0.24,1e+05,10
120,2.4746252247,1.6728935335,-598925.550531376,2,0.48,0.24,1e+05,10
121,0.6742147589,1.6728935335,-553942.977672847,2,0.48,0.24,1e+05,10
122,0.284729683,1.6728935335,-470911.330259934,2,0.48,0.24,1e+05,10
123,2.51549896,1.6728935335,-598952.767089153,2,0.48,0.24,1e+05,10
124,3.1928722414,1.6728935335,-599125.26173594,2,0.48,0.24,1e+05,10
1,3.1341207203,1.6748002926,-599121.031108935,2,0.48,0.24,1e+05,11
2,0.9389465169,1.6748002926,-577165.384879165,2,0.48,0.24,1e+05,11
3,2.3818549895,1.6748002926,-598851.655687657,2,0.48,0.24,1e+05,11
4,2.3157299978,1.6748002926,-598782.37411588,2,0.48,0.24,1e+05,11
5,0.1294376703,1.6748002926,-402000.863984231,2,0.48,0.24,1e+05,11
6,2.5151742054,1.6748002926,-598954.347337196,2,0.48,0.24,1e+05,11
7,0.7764776945,1.6748002926,-564908.703556361,2,0.48,0.24,1e+05,11
8,1.0743899174,1.6748002926,-584041.88330921,2,0.48,0.24,1e+05,11
9,2.4992637046,1.6748002926,-598944.237922738,2,0.48,0.24,1e+05,11
10,2.2681473601,1.6748002926,-598722.903813241,2,0.48,0.24,1e+05,11
11,0.8181108556,1.6748002926,-568564.442928736,2,0.48,0.24,1e+05,11
12,3.154815661,1.6748002926,-599122.70998726,2,0.48,0.24,1e+05,11
13,1.6586506313,1.6748002926,-596359.625385694,2,0.48,0.24,1e+05,11
14,0.9241688989,1.6748002926,-576254.581719243,2,0.48,0.24,1e+05,11
15,0.6980213186,1.6748002926,-556833.670802106,2,0.48,0.24,1e+05,11
16,2.0060011619,1.6748002926,-598181.335154739,2,0.48,0.24,1e+05,11
17,1.7911032809,1.6748002926,-597277.980952615,2,0.48,0.24,1e+05,11
18,1.4475376632,1.6748002926,-593941.816903666,2,0.48,0.24,1e+05,11
19,2.5042434598,1.6748002926,-598947.456304183,2,0.48,0.24,1e+05,11
20,0.3376436068,1.6748002926,-488086.927950029,2,0.48,0.24,1e+05,11
21,1.420474974,1.6748002926,-593514.377591953,2,0.48,0.24,1e+05,11
22,1.7080542008,1.6748002926,-596744.025143129,2,0.48,0.24,1e+05,11
23,1.1074352143,1.6748002926,-585375.26757316,2,0.48,0.24,1e+05,11
24,0.2406412064,1.6748002926,-454672.006638949,2,0.48,0.24,1e+05,11
25,1.9825899631,1.6748002926,-598108.612048437,2,0.48,0.24,1e+05,11
26,0.4104841544,1.6748002926,-507800.261803036,2,0.48,0.24,1e+05,11
27,0.7297209033,1.6748002926,-560297.570009692,2,0.48,0.24,1e+05,11
28,0.008380144,1.6748002926,-310512.515595976,2,0.48,0.24,1e+05,11
29,0.2849522766,1.6748002926,-471101.338704206,2,0.48,0.24,1e+05,11
30,1.0416372138,1.6748002926,-582598.745697651,2,0.48,0.24,1e+05,11
31,2.4354460249,1.6748002926,-598898.173152397,2,0.48,0.24,1e+05,11
32,1.2188164485,1.6748002926,-589088.360893459,2,0.48,0.24,1e+05,11
33,0.4563890567,1.6748002926,-518350.685232084,2,0.48,0.24,1e+05,11
34,1.8793496722,1.6748002926,-597719.462169699,2,0.48,0.24,1e+05,11
35,1.4849615725,1.6748002926,-594481.99413889,2,0.48,0.24,1e+05,11
36,2.5730619873,1.6748002926,-598987.102901317,2,0.48,0.24,1e+05,11
37,1.33139698,1.6748002926,-591857.075187057,2,0.48,0.24,1e+05,11
38,2.8613167304,1.6748002926,-599084.110098748,2,0.48,0.24,1e+05,11
39,2.6232736995,1.6748002926,-599011.018308583,2,0.48,0.24,1e+05,11
40,1.4630715429,1.6748002926,-594172.93658944,2,0.48,0.24,1e+05,11
41,1.7113576478,1.6748002926,-596767.822578358,2,0.48,0.24,1e+05,11
42,3.4280622184,1.6748002926,-599136.845665382,2,0.48,0.24,1e+05,11
43,2.1676685667,1.6748002926,-598564.477520487,2,0.48,0.24,1e+05,11
44,2.8681755315,1.6748002926,-599085.494772048,2,0.48,0.24,1e+05,11
45,1.7553433354,1.6748002926,-597063.817519397,2,0.48,0.24,1e+05,11
46,0.654942548,1.6748002926,-551639.789660185,2,0.48,0.24,1e+05,11
47,0.9257369066,1.6748002926,-576352.92233058,2,0.48,0.24,1e+05,11
48,1.8621876212,1.6748002926,-597642.370076076,2,0.48,0.24,1e+05,11
49,1.3479886155,1.6748002926,-592197.513327441,2,0.48,0.24,1e+05,11
50,1.0808082074,1.6748002926,-584310.179509625,2,0.48,0.24,1e+05,11
51,0.0117101224,1.6748002926,-314200.106222929,2,0.48,0.24,1e+05,11
52,0.7774244058,1.6748002926,-564996.349093592,2,0.48,0.24,1e+05,11
53,0.9615389721,1.6748002926,-578490.825368092,2,0.48,0.24,1e+05,11
54,1.2259247037,1.6748002926,-589289.461982842,2,0.48,0.24,1e+05,11
55,0.8136745233,1.6748002926,-568193.642084426,2,0.48,0.24,1e+05,11
56,1.5999620763,1.6748002926,-595825.905743372,2,0.48,0.24,1e+05,11
57,0.2869104177,1.6748002926,-471779.409673072,2,0.48,0.24,1e+05,11
58,1.6166881041,1.6748002926,-595987.27248716,2,0.48,0.24,1e+05,11
59,2.2504547918,1.6748002926,-598698.451456796,2,0.48,0.24,1e+05,11
60,0.801208816,1.6748002926,-567128.300260819,2,0.48,0.24,1e+05,11
61,0.083968331,1.6748002926,-373874.725167014,2,0.48,0.24,1e+05,11
62,2.6304369166,1.6748002926,-599014.128193751,2,0.48,0.24,1e+05,11
63,0.642812774,1.6748002926,-550068.140193668,2,0.48,0.24,1e+05,11
64,1.1025951871,1.6748002926,-585187.281277274,2,0.48,0.24,1e+05,11
65,2.3215308323,1.6748002926,-598789.041092572,2,0.48,0.24,1e+05,11
66,0.7014704204,1.6748002926,-557224.697943374,2,0.48,0.24,1e+05,11
67,3.0760156416,1.6748002926,-599115.661439076,2,0.48,0.24,1e+05,11
68,0.9644397738,1.6748002926,-578655.34408613,2,0.48,0.24,1e+05,11
69,2.5697969602,1.6748002926,-598985.411825607,2,0.48,0.24,1e+05,11
70,2.6022866185,1.6748002926,-599001.48592861,2,0.48,0.24,1e+05,11
71,1.8424717044,1.6748002926,-597548.832903294,2,0.48,0.24,1e+05,11
72,1.9720743857,1.6748002926,-598074.240876623,2,0.48,0.24,1e+05,11
73,0.0641256618,1.6748002926,-359843.769952829,2,0.48,0.24,1e+05,11
74,0.9218686678,1.6748002926,-576109.583103011,2,0.48,0.24,1e+05,11
75,1.4056668138,1.6748002926,-593266.46670097,2,0.48,0.24,1e+05,11
76,2.3111890363,1.6748002926,-598777.071353686,2,0.48,0.24,1e+05,11
77,0.1336210039,1.6748002926,-404355.114480378,2,0.48,0.24,1e+05,11
78,2.8972306388,1.6748002926,-599091.030790814,2,0.48,0.24,1e+05,11
79,2.5754054007,1.6748002926,-598988.305713598,2,0.48,0.24,1e+05,11
80,0.8539210617,1.6748002926,-571404.361311745,2,0.48,0.24,1e+05,11
81,1.6575398678,1.6748002926,-596350.334500147,2,0.48,0.24,1e+05,11
82,2.8758898394,1.6748002926,-599087.015849887,2,0.48,0.24,1e+05,11
83,3.9702913654,1.6748002926,-599144.874405499,2,0.48,0.24,1e+05,11
84,0.8291719563,1.6748002926,-569470.329481424,2,0.48,0.24,1e+05,11
85,0.9365282558,1.6748002926,-577018.771844196,2,0.48,0.24,1e+05,11
86,1.6862726237,1.6748002926,-596581.294407962,2,0.48,0.24,1e+05,11
87,1.9224177126,1.6748002926,-597896.476938051,2,0.48,0.24,1e+05,11
88,1.1460907122,1.6748002926,-586792.081621807,2,0.48,0.24,1e+05,11
89,0.5378895896,1.6748002926,-534157.033679817,2,0.48,0.24,1e+05,11
90,2.6637789219,1.6748002926,-599027.702034571,2,0.48,0.24,1e+05,11
91,0.1517062376,1.6748002926,-414143.983145705,2,0.48,0.24,1e+05,11
92,1.1372021328,1.6748002926,-586479.210999574,2,0.48,0.24,1e+05,11
93,2.1448709141,1.6748002926,-598521.186543099,2,0.48,0.24,1e+05,11
94,0.7552855651,1.6748002926,-562888.692027214,2,0.48,0.24,1e+05,11
95,0.8197458802,1.6748002926,-568700.010356981,2,0.48,0.24,1e+05,11
96,2.4015238947,1.6748002926,-598869.644448155,2,0.48,0.24,1e+05,11
97,2.2924868669,1.6748002926,-598754.422131521,2,0.48,0.24,1e+05,11
98,1.3578639498,1.6748002926,-592392.861405948,2,0.48,0.24,1e+05,11
99,2.5328334613,1.6748002926,-598964.984748392,2,0.48,0.24,1e+05,11
100,0.2376299117,1.6748002926,-453475.260985633,2,0.48,0.24,1e+05,11
101,0.4399211897,1.6748002926,-514715.663425368,2,0.48,0.24,1e+05,11
102,2.5969089228,1.6748002926,-598998.939271683,2,0.48,0.24,1e+05,11
103,1.5478706823,1.6748002926,-595271.064267881,2,0.48,0.24,1e+05,11
104,0.3691861796,1.6748002926,-497112.332154583,2,0.48,0.24,1e+05,11
105,1.8699142146,1.6748002926,-597677.564324341,2,0.48,0.24,1e+05,11
106,2.2145130421,1.6748002926,-598644.458858843,2,0.48,0.24,1e+05,11
107,0.8439702544,1.6748002926,-570641.851725508,2,0.48,0.24,1e+05,11
108,2.3051885133,1.6748002926,-598769.947110047,2,0.48,0.24,1e+05,11
109,2.826010867,1.6748002926,-599076.474829527,2,0.48,0.24,1e+05,11
110,2.4841670938,1.6748002926,-598934.164419193,2,0.48,0.24,1e+05,11
111,0.0082397786,1.6748002926,-310352.705631144,2,0.48,0.24,1e+05,11
112,2.8360943304,1.6748002926,-599078.745236411,2,0.48,0.24,1e+05,11
113,2.6792169241,1.6748002926,-599033.512725665,2,0.48,0.24,1e+05,11
114,1.0180102945,1.6748002926,-581476.571749829,2,0.48,0.24,1e+05,11
115,1.8822829113,1.6748002926,-597732.25101586,2,0.48,0.24,1e+05,11
116,2.759824992,1.6748002926,-599059.587785907,2,0.48,0.24,1e+05,11
117,2.5363405963,1.6748002926,-598967.027511775,2,0.48,0.24,1e+05,11
118,1.588616124,1.6748002926,-595711.972120442,2,0.48,0.24,1e+05,11
119,1.6538172143,1.6748002926,-596318.992093898,2,0.48,0.24,1e+05,11
120,2.4947352211,1.6748002926,-598941.266758963,2,0.48,0.24,1e+05,11
121,0.6787320127,1.6748002926,-554580.48689073,2,0.48,0.24,1e+05,11
122,0.2838188635,1.6748002926,-470707.106139828,2,0.48,0.24,1e+05,11
123,2.498437777,1.6748002926,-598943.699202842,2,0.48,0.24,1e+05,11
124,3.3159459446,1.6748002926,-599132.519159305,2,0.48,0.24,1e+05,11
1,3.2719780687,1.674123198,-599130.264459317,2,0.48,0.24,1e+05,12
2,0.9210060192,1.674123198,-576031.373494528,2,0.48,0.24,1e+05,12
3,2.4181402515,1.674123198,-598883.175359881,2,0.48,0.24,1e+05,12
4,2.3118221465,1.674123198,-598776.716603309,2,0.48,0.24,1e+05,12
5,0.1290528114,1.674123198,-401752.888475964,2,0.48,0.24,1e+05,12
6,2.4568346258,1.674123198,-598913.915672307,2,0.48,0.24,1e+05,12
7,0.77370666,1.674123198,-564621.703254474,2,0.48,0.24,1e+05,12
8,1.0750525842,1.674123198,-584051.494971015,2,0.48,0.24,1e+05,12
9,2.4591465356,1.674123198,-598915.635517234,2,0.48,0.24,1e+05,12
10,2.2829800768,1.674123198,-598741.207207498,2,0.48,0.24,1e+05,12
11,0.8065335627,1.674123198,-567559.695212199,2,0.48,0.24,1e+05,12
12,3.1585778311,1.674123198,-599122.903838595,2,0.48,0.24,1e+05,12
13,1.6711700244,1.674123198,-596456.84176534,2,0.48,0.24,1e+05,12
14,0.923745117,1.674123198,-576204.426375288,2,0.48,0.24,1e+05,12
15,0.6981820555,1.674123198,-556819.846465355,2,0.48,0.24,1e+05,12
16,1.9891617297,1.674123198,-598127.005630825,2,0.48,0.24,1e+05,12
17,1.7875502609,1.674123198,-597253.538527501,2,0.48,0.24,1e+05,12
18,1.450043693,1.674123198,-593970.927716493,2,0.48,0.24,1e+05,12
19,2.537366486,1.674123198,-598967.027511775,2,0.48,0.24,1e+05,12
