site,rate,t,lnL,num_taxa,time,model
3,2.0572819497,1.9387538108,-598851.335481933,2,0.96,JC_equalf
4,2.0399909429,1.9387538108,-598831.833581589,2,0.96,JC_equalf
5,0.1164419198,1.9387538108,-405008.695041915,2,0.96,JC_equalf
6,2.1417980158,1.9387538108,-598930.848778586,2,0.96,JC_equalf
7,0.7910981959,1.9387538108,-575721.347492987,2,0.96,JC_equalf
8,0.9756737969,1.9387538108,-586199.912849659,2,0.96,JC_equalf
9,2.1872437081,1.9387538108,-598964.47237941,2,0.96,JC_equalf
10,1.9793649869,1.9387538108,-598752.963565098,2,0.96,JC_equalf
1,2.8868516689,1.9371745953,-599133.54843325,2,0.96,JC_equalf
2,0.8878693652,1.9371745953,-581910.114406993,2,0.96,JC_equalf
3,2.0735347804,1.9371745953,-598866.838557105,2,0.96,JC_equalf
4,2.0473581537,1.9371745953,-598838.39738803,2,0.96,JC_equalf
5,0.1153260805,1.9371745953,-404227.740416869,2,0.96,JC_equalf
6,2.1793075358,1.9371745953,-598957.75060562,2,0.96,JC_equalf
7,0.7908371829,1.9371745953,-575653.921300293,2,0.96,JC_equalf
8,0.9681427949,1.9371745953,-585845.027042468,2,0.96,JC_equalf
9,2.1487535159,1.9371745953,-598934.989619194,2,0.96,JC_equalf
10,1.9719790537,1.9371745953,-598739.726703654,2,0.96,JC_equalf
1,2.8403432337,1.9347964977,-599130.823810067,2,0.96,JC_equalf
2,0.8731631045,1.9347964977,-581015.279401585,2,0.96,JC_equalf
3,2.0855335669,1.9347964977,-598876.448724856,2,0.96,JC_equalf
4,2.0513123267,1.9347964977,-598840.028484575,2,0.96,JC_equalf
5,0.1166119073,1.9347964977,-404964.875472354,2,0.96,JC_equalf
6,2.1702558662,1.9347964977,-598949.322647976,2,0.96,JC_equalf
7,0.7935240145,1.9347964977,-575781.224608891,2,0.96,JC_equalf
8,0.9684461757,1.9347964977,-585806.74365937,2,0.96,JC_equalf
9,2.1970342646,1.9347964977,-598968.044863188,2,0.96,JC_equalf
10,1.9496937103,1.9347964977,-598701.155913184,2,0.96,JC_equalf
1,2.9411749466,1.9336091382,-599135.75566157,2,0.96,JC_equalf
2,0.8760930438,1.9336091382,-581153.598823445,2,0.96,JC_equalf
3,2.0791749978,1.9336091382,-598868.71058969,2,0.96,JC_equalf
4,2.0115976264,1.9336091382,-598790.088671157,2,0.96,JC_equalf
5,0.1149468916,1.9336091382,-403845.290359455,2,0.96,JC_equalf
6,2.167614717,1.9336091382,-598946.386166494,2,0.96,JC_equalf
7,0.7936574336,1.9336091382,-575755.035007017,2,0.96,JC_equalf
8,0.9689344989,1.9336091382,-585802.14698606,2,0.96,JC_equalf
9,2.1683348281,1.9336091382,-598946.921567513,2,0.96,JC_equalf
10,2.0070916674,1.9336091382,-598784.133990506,2,0.96,JC_equalf
1,2.6766713015,1.9364007719,-599117.506673918,2,0.96,JC_equalf
2,0.8770234748,1.9364007719,-581279.635423726,2,0.96,JC_equalf
3,2.0875076468,1.9364007719,-598880.127438682,2,0.96,JC_equalf
4,2.0129678501,1.9364007719,-598795.652217375,2,0.96,JC_equalf
5,0.1168014745,1.9364007719,-405148.87435684,2,0.96,JC_equalf
6,2.1673724897,1.9364007719,-598948.523783696,2,0.96,JC_equalf
7,0.7935736883,1.9364007719,-575833.572827067,2,0.96,JC_equalf
8,0.9710180596,1.9364007719,-585952.009083652,2,0.96,JC_equalf
9,2.1520621103,1.9364007719,-598936.909308445,2,0.96,JC_equalf
10,2.0199831288,1.9364007719,-598804.608253756,2,0.96,JC_equalf
1,2.8195413414,1.9383220344,-599129.859046623,2,0.96,JC_equalf
2,0.8760059313,1.9383220344,-581271.129357487,2,0.96,JC_equalf
3,2.1170050585,1.9383220344,-598909.590354327,2,0.96,JC_equalf
4,2.0516209363,1.9383220344,-598844.574546115,2,0.96,JC_equalf
5,0.1162569081,1.9383220344,-404872.833381621,2,0.96,JC_equalf
6,2.147830359,1.9383220344,-598935.264355819,2,0.96,JC_equalf
7,0.7897662374,1.9383220344,-575608.932630819,2,0.96,JC_equalf
8,0.9740940809,1.9383220344,-586124.049418298,2,0.96,JC_equalf
9,2.2184188316,1.9383220344,-598984.198819735,2,0.96,JC_equalf
10,1.9732944309,1.9383220344,-598743.423402123,2,0.96,JC_equalf
1,2.6207474913,1.935095023,-599110.392479031,2,0.96,JC_equalf
2,0.8811947244,1.935095023,-581483.348809278,2,0.96,JC_equalf
3,2.0521479925,1.935095023,-598841.33051981,2,0.96,JC_equalf
4,2.008725194,1.935095023,-598788.341933244,2,0.96,JC_equalf
5,0.1162668231,1.935095023,-404754.451722706,2,0.96,JC_equalf
6,2.1482749924,1.935095023,-598932.785786842,2,0.96,JC_equalf
7,0.7916618943,1.935095023,-575652.047377145,2,0.96,JC_equalf
8,0.9792526937,1.935095023,-586272.590909686,2,0.96,JC_equalf
9,2.1598725132,1.935095023,-598941.808461753,2,0.96,JC_equalf
10,2.0010884253,1.935095023,-598778.134680635,2,0.96,JC_equalf
1,2.8483790109,1.9393830764,-599131.68337153,2,0.96,JC_equalf
2,0.8809815332,1.9393830764,-581581.512226854,2,0.96,JC_equalf
3,2.0952323175,1.9393830764,-598890.724716178,2,0.96,JC_equalf
4,2.0149816381,1.9393830764,-598802.207348523,2,0.96,JC_equalf
5,0.1149165818,1.9393830764,-404047.566661963,2,0.96,JC_equalf
6,2.1768260594,1.9393830764,-598957.75060562,2,0.96,JC_equalf
7,0.7873560648,1.9393830764,-575460.631165476,2,0.96,JC_equalf
8,0.9807471116,1.9393830764,-586425.033849347,2,0.96,JC_equalf
9,2.1831528862,1.9393830764,-598962.158419921,2,0.96,JC_equalf
10,2.0250790986,1.9393830764,-598814.811374013,2,0.96,JC_equalf
1,2.6548611204,1.9350439991,-599114.774006763,2,0.96,JC_equalf
2,0.8799622791,1.9350439991,-581412.14360105,2,0.96,JC_equalf
3,2.0770279004,1.9350439991,-598868.087218038,2,0.96,JC_equalf
4,2.003499192,1.9350439991,-598781.316339056,2,0.96,JC_equalf
5,0.1168288103,1.9350439991,-405113.835712138,2,0.96,JC_equalf
6,2.1455589305,1.9350439991,-598930.571404202,2,0.96,JC_equalf
7,0.7947881035,1.9350439991,-575882.144872109,2,0.96,JC_equalf
8,0.9688184776,1.9350439991,-585828.187245097,2,0.96,JC_equalf
9,2.1967521454,1.9350439991,-598968.044863188,2,0.96,JC_equalf
10,1.9826553649,1.9350439991,-598752.23336583,2,0.96,JC_equalf
1,2.7214025541,1.9392511536,-599122.417762878,2,0.96,JC_equalf
2,0.879485667,1.9392511536,-581493.512665084,2,0.96,JC_equalf
3,2.0792104579,1.9392511536,-598874.909107517,2,0.96,JC_equalf
4,2.0263202574,1.9392511536,-598816.161175598,2,0.96,JC_equalf
5,0.1159836367,1.9392511536,-404732.524025694,2,0.96,JC_equalf
6,2.2070581585,1.9392511536,-598977.822879459,2,0.96,JC_equalf
7,0.7941008585,1.9392511536,-575958.666770126,2,0.96,JC_equalf
8,0.9777682034,1.9392511536,-586298.295570518,2,0.96,JC_equalf
9,2.1667190662,1.9392511536,-598950.385471973,2,0.96,JC_equalf
10,1.9676435885,1.9392511536,-598736.386683132,2,0.96,JC_equalf
1,2.7981169672,1.9400714378,-599128.613472441,2,0.96,JC_equalf
2,0.879412144,1.9400714378,-581510.447801445,2,0.96,JC_equalf
3,2.117731583,1.9400714378,-598911.901757672,2,0.96,JC_equalf
4,2.0213385207,1.9400714378,-598811.086530852,2,0.96,JC_equalf
5,0.1159074043,1.9400714378,-404714.980704824,2,0.96,JC_equalf
6,2.1723692771,1.9400714378,-598955.135210232,2,0.96,JC_equalf
7,0.7932084117,1.9400714378,-575917.617272876,2,0.96,JC_equalf
8,0.9712480698,1.9400714378,-586040.414838461,2,0.96,JC_equalf
9,2.1895399773,1.9400714378,-598967.027511775,2,0.96,JC_equalf
10,2.0041019321,1.9400714378,-598789.041092573,2,0.96,JC_equalf
1,2.8136922266,1.937086916,-599129.366094072,2,0.96,JC_equalf
2,0.8811863503,1.937086916,-581534.147280294,2,0.96,JC_equalf
3,2.1037575009,1.937086916,-598896.394750547,2,0.96,JC_equalf
4,2.0380721835,1.937086916,-598827.533343054,2,0.96,JC_equalf
5,0.1151886339,1.937086916,-404135.469944097,2,0.96,JC_equalf
6,2.1347343748,1.937086916,-598923.583591554,2,0.96,JC_equalf
7,0.7862169574,1.937086916,-575304.468094651,2,0.96,JC_equalf
8,0.9781373004,1.937086916,-586268.052865116,2,0.96,JC_equalf
9,2.1655222629,1.937086916,-598947.723423325,2,0.96,JC_equalf
10,2.0266523239,1.937086916,-598813.797381843,2,0.96,JC_equalf
1,2.8097680027,1.9380514791,-599129.200212328,2,0.96,JC_equalf
2,0.8711967859,1.9380514791,-580986.201656922,2,0.96,JC_equalf
3,2.1215940271,1.9380514791,-598913.341084177,2,0.96,JC_equalf
4,2.0320155969,1.9380514791,-598821.535350609,2,0.96,JC_equalf
5,0.1165794278,1.9380514791,-405070.031609805,2,0.96,JC_equalf
6,2.1336722117,1.9380514791,-598923.583591554,2,0.96,JC_equalf
7,0.7910325879,1.9380514791,-575695.134299929,2,0.96,JC_equalf
8,0.9757035147,1.9380514791,-586186.269255184,2,0.96,JC_equalf
9,2.2096025019,1.9380514791,-598978.564404656,2,0.96,JC_equalf
10,2.0064561967,1.9380514791,-598789.390440177,2,0.96,JC_equalf
1,2.7475293064,1.936137928,-599124.333089897,2,0.96,JC_equalf
2,0.8773506727,1.936137928,-581291.541499024,2,0.96,JC_equalf
3,2.1154582869,1.936137928,-598906.103701001,2,0.96,JC_equalf
4,2.0036810839,1.936137928,-598783.078528844,2,0.96,JC_equalf
5,0.1149462048,1.936137928,-403942.048384501,2,0.96,JC_equalf
6,2.1801042526,1.936137928,-598957.489817538,2,0.96,JC_equalf
7,0.7898284565,1.936137928,-575547.023776362,2,0.96,JC_equalf
8,0.9728277267,1.936137928,-586023.664724968,2,0.96,JC_equalf
9,2.2257521545,1.936137928,-598987.102901316,2,0.96,JC_equalf
10,2.0175474734,1.936137928,-598801.176056196,2,0.96,JC_equalf
1,2.9733518813,1.9398663468,-599137.33871279,2,1,JC_equalf
2,0.8841283275,1.9398663468,-581770.517780865,2,1,JC_equalf
3,2.0697538107,1.9398663468,-598865.900384181,2,1,JC_equalf
4,2.0331897039,1.9398663468,-598825.206831276,2,1,JC_equalf
5,0.1167220906,1.9398663468,-405232.074626189,2,1,JC_equalf
6,2.1556247384,1.9398663468,-598942.619773636,2,1,JC_equalf
7,0.7920297165,1.9398663468,-575824.227961984,2,1,JC_equalf
8,0.9701378356,1.9398663468,-585988.616802463,2,1,JC_equalf
9,2.1744378598,1.9398663468,-598956.444994901,2,1,JC_equalf
10,1.9692428136,1.9398663468,-598739.726703654,2,1,JC_equalf
1,2.6975513391,1.9363130548,-599119.709727725,2,1,JC_equalf
2,0.8800722743,1.9363130548,-581451.149545592,2,1,JC_equalf
3,2.0601689944,1.9363130548,-598851.655687655,2,1,JC_equalf
4,2.0468361776,1.9363130548,-598836.762346773,2,1,JC_equalf
5,0.1163911593,1.9363130548,-404881.600520991,2,1,JC_equalf
6,2.1434621875,1.9363130548,-598930.016161478,2,1,JC_equalf
7,0.7934832955,1.9363130548,-575824.227961983,2,1,JC_equalf
8,0.9740281638,1.9363130548,-586078.454532198,2,1,JC_equalf
9,2.1372898976,1.9363130548,-598924.989369397,2,1,JC_equalf
10,2.0011368024,1.9363130548,-598779.903810382,2,1,JC_equalf
1,2.7722572957,1.9429250022,-599127.06082593,2,1,JC_equalf
2,0.8799441494,1.9429250022,-581613.626882928,2,1,JC_equalf
3,2.1286589507,1.9429250022,-598923.86507536,2,1,JC_equalf
4,2.0280320838,1.9429250022,-598822.872629765,2,1,JC_equalf
5,0.1165859182,1.9429250022,-405262.721501639,2,1,JC_equalf
6,2.1993744153,1.9429250022,-598975.589179093,2,1,JC_equalf
7,0.7932820565,1.9429250022,-576009.010756487,2,1,JC_equalf
8,0.9682193945,1.9429250022,-585971.842823145,2,1,JC_equalf
9,2.1897456953,1.9429250022,-598969.312770924,2,1,JC_equalf
10,2.014826829,1.9429250022,-598806.660102531,2,1,JC_equalf
1,2.8686526049,1.9331144955,-599132.293577525,2,1,JC_equalf
2,0.8767024878,1.9331144955,-581175.7631771,2,1,JC_equalf
3,2.0615229669,1.9331144955,-598849.410916614,2,1,JC_equalf
4,1.98286916,1.9331144955,-598749.672861838,2,1,JC_equalf
5,0.1160382888,1.9331144955,-404530.713364868,2,1,JC_equalf
6,2.1168077244,1.9331144955,-598904.351588375,2,1,JC_equalf
7,0.7945685207,1.9331144955,-575807.403883491,2,1,JC_equalf
8,0.974635823,1.9331144955,-586035.847391972,2,1,JC_equalf
9,2.1681691516,1.9331144955,-598946.386166494,2,1,JC_equalf
10,1.9963802041,1.9331144955,-598768.873169989,2,1,JC_equalf
1,2.7275278677,1.9386952257,-599122.903838595,2,1,JC_equalf
2,0.8781560122,1.9386952257,-581403.660008105,2,1,JC_equalf
3,2.127898454,1.9386952257,-598919.341658958,2,1,JC_equalf
4,2.0028802115,1.9386952257,-598785.539110658,2,1,JC_equalf
5,0.1155547887,1.9386952257,-404434.146808615,2,1,JC_equalf
6,2.1884421809,1.9386952257,-598965.240681248,2,1,JC_equalf
7,0.795748734,1.9386952257,-576063.041006102,2,1,JC_equalf
8,0.9721874335,1.9386952257,-586051.069978093,2,1,JC_equalf
9,2.1677032946,1.9386952257,-598950.65076203,2,1,JC_equalf
10,2.0026169224,1.9386952257,-598785.188062332,2,1,JC_equalf
1,2.861584397,1.9407236487,-599132.519159304,2,1,JC_equalf
2,0.8844013872,1.9407236487,-581807.558322475,2,1,JC_equalf
3,2.0733695151,1.9407236487,-598870.576867273,2,1,JC_equalf
4,1.998421741,1.9407236487,-598782.37411588,2,1,JC_equalf
5,0.1166705172,1.9407236487,-405232.07462619,2,1,JC_equalf
6,2.2225142638,1.9407236487,-598988.305713596,2,1,JC_equalf
7,0.7927904074,1.9407236487,-575906.417520471,2,1,JC_equalf
8,0.9708144893,1.9407236487,-586035.847391971,2,1,JC_equalf
9,2.167253902,1.9407236487,-598951.974715457,2,1,JC_equalf
10,1.9781114588,1.9407236487,-598754.057718979,2,1,JC_equalf
1,2.9174013607,1.9419924366,-599135.290155839,2,1,JC_equalf
2,0.8767245905,1.9419924366,-581407.053618367,2,1,JC_equalf
3,2.1293422512,1.9419924366,-598923.583591554,2,1,JC_equalf
4,1.9880251067,1.9419924366,-598769.947110047,2,1,JC_equalf
5,0.1166622748,1.9419924366,-405275.854912027,2,1,JC_equalf
6,2.2190421992,1.9419924366,-598987.102901317,2,1,JC_equalf
7,0.789628196,1.9419924366,-575710.114530694,2,1,JC_equalf
8,0.9730774366,1.9419924366,-586158.966489563,2,1,JC_equalf
9,2.1835960787,1.9419924366,-598964.47237941,2,1,JC_equalf
10,2.0292849523,1.9419924366,-598823.206557645,2,1,JC_equalf
1,2.6223075713,1.9410460744,-599111.689003308,2,1,JC_equalf
2,0.8835007983,1.9410460744,-581765.464618902,2,1,JC_equalf
3,2.0988287433,1.9410460744,-598895.800654467,2,1,JC_equalf
4,2.0173215658,1.9410460744,-598807.342806161,2,1,JC_equalf
5,0.1169504776,1.9410460744,-405424.659795895,2,1,JC_equalf
6,2.1972409404,1.9410460744,-598972.840534372,2,1,JC_equalf
7,0.7926334922,1.9410460744,-575904.550710326,2,1,JC_equalf
8,0.9727271345,1.9410460744,-586124.049418296,2,1,JC_equalf
9,2.1824050861,1.9410460744,-598962.931248084,2,1,JC_equalf
10,1.9908015208,1.9410460744,-598772.447592892,2,1,JC_equalf
1,2.6932444831,1.9423229141,-599120.119766012,2,1,JC_equalf
2,0.8808163063,1.9423229141,-581647.409194671,2,1,JC_equalf
3,2.1133014839,1.9423229141,-598910.169183224,2,1,JC_equalf
4,2.0261580152,1.9423229141,-598819.860226082,2,1,JC_equalf
5,0.1163705723,1.9423229141,-405100.695157788,2,1,JC_equalf
6,2.2000564618,1.9423229141,-598975.589179094,2,1,JC_equalf
7,0.7912045011,1.9423229141,-575837.310404012,2,1,JC_equalf
8,0.9769080651,1.9423229141,-586327.00231916,2,1,JC_equalf
9,2.1694843987,1.9423229141,-598954.87275269,2,1,JC_equalf
10,2.0097776801,1.9423229141,-598799.454127141,2,1,JC_equalf
1,2.7981993399,1.9374523328,-599128.359084157,2,1,JC_equalf
2,0.8824595643,1.9374523328,-581615.316548889,2,1,JC_equalf
3,2.0786962559,1.9374523328,-598872.437385072,2,1,JC_equalf
4,2.0842130268,1.9374523328,-598877.984331784,2,1,JC_equalf
5,0.1160097031,1.9374523328,-404679.890960344,2,1,JC_equalf
6,2.1698208453,1.9374523328,-598951.180842846,2,1,JC_equalf
7,0.7932693079,1.9374523328,-575842.916373941,2,1,JC_equalf
8,0.969103942,1.9374523328,-585892.443270563,2,1,JC_equalf
9,2.1568895394,1.9374523328,-598941.537693162,2,1,JC_equalf
10,1.947967494,1.9374523328,-598702.69801829,2,1,JC_equalf
1,2.7569767174,1.9389877137,-599125.445139478,2,1,JC_equalf
2,0.8768928416,1.9389877137,-581339.137584767,2,1,JC_equalf
3,2.0752252998,1.9389877137,-598870.576867272,2,1,JC_equalf
4,1.9921379638,1.9389877137,-598771.376879491,2,1,JC_equalf
5,0.1164074629,1.9389877137,-404995.549848042,2,1,JC_equalf
6,2.1470930888,1.9389877137,-598935.264355819,2,1,JC_equalf
7,0.8002965181,1.9389877137,-576402.963027333,2,1,JC_equalf
8,0.9723985364,1.9389877137,-586066.286175629,2,1,JC_equalf
9,2.1583813722,1.9389877137,-598943.968645702,2,1,JC_equalf
10,2.0216472732,1.9389877137,-598810.067386401,2,1,JC_equalf
1,2.9471489075,1.9403937791,-599136.40379754,2,1,JC_equalf
2,0.8794455579,1.9403937791,-581520.606108626,2,1,JC_equalf
3,2.0969891318,1.9403937791,-598893.417797676,2,1,JC_equalf
4,2.0048294747,1.9403937791,-598790.437554494,2,1,JC_equalf
5,0.1170238303,1.9403937791,-405446.536602944,2,1,JC_equalf
6,2.1486849158,1.9403937791,-598937.729554828,2,1,JC_equalf
7,0.7906306339,1.9403937791,-575736.321827782,2,1,JC_equalf
8,0.9738073464,1.9403937791,-586155.931567396,2,1,JC_equalf
9,2.2073294139,1.9403937791,-598978.81124155,2,1,JC_equalf
10,1.9850455837,1.9403937791,-598763.482751522,2,1,JC_equalf
1,2.6905371976,1.9413614289,-599119.709727725,2,1,JC_equalf
2,0.8822436194,1.9413614289,-581703.099317449,2,1,JC_equalf
3,2.0586324236,1.9413614289,-598855.803914646,2,1,JC_equalf
4,2.0178106362,1.9413614289,-598808.365692938,2,1,JC_equalf
5,0.115945858,1.9413614289,-404789.532678144,2,1,JC_equalf
6,2.1794339017,1.9413614289,-598961.125637557,2,1,JC_equalf
7,0.793743586,1.9413614289,-575995.962310796,2,1,JC_equalf
8,0.9789491535,1.9413614289,-586391.884425321,2,1,JC_equalf
9,2.20075844,1.9413614289,-598975.340145818,2,1,JC_equalf
10,2.0035649319,1.9413614289,-598790.088671157,2,1,JC_equalf
1,2.7712184605,1.9403497132,-599126.707225466,2,1,JC_equalf
2,0.8822527595,1.9403497132,-581677.793453937,2,1,JC_equalf
3,2.1483830943,1.9403497132,-598937.456304609,2,1,JC_equalf
4,2.0582319801,1.9403497132,-598854.211619294,2,1,JC_equalf
5,0.1157278422,1.9403497132,-404609.699055827,2,1,JC_equalf
6,2.1746334525,1.9403497132,-598956.967740233,2,1,JC_equalf
7,0.7909256734,1.9403497132,-575756.90603527,2,1,JC_equalf
8,0.9723598551,1.9403497132,-586093.659223983,2,1,JC_equalf
9,2.154023359,1.9403497132,-598941.808461754,2,1,JC_equalf
10,1.9787453848,1.9403497132,-598754.422131523,2,1,JC_equalf
1,2.7511835769,1.9335655481,-599124.333089897,2,1,JC_equalf
2,0.8806353163,1.9335655481,-581412.14360105,2,1,JC_equalf
3,2.0575396439,1.9335655481,-598845.544670123,2,1,JC_equalf
4,2.0457491152,1.9335655481,-598832.16326825,2,1,JC_equalf
5,0.1155073625,1.9335655481,-404205.77385459,2,1,JC_equalf
6,2.1712758455,1.9335655481,-598949.056526155,2,1,JC_equalf
7,0.7874490265,1.9335655481,-575289.397165543,2,1,JC_equalf
8,0.9749460329,1.9335655481,-586058.67887559,2,1,JC_equalf
9,2.1856062722,1.9335655481,-598959.311824584,2,1,JC_equalf
10,1.9751636688,1.9335655481,-598738.985539982,2,1,JC_equalf
1,2.7817707892,1.9446383193,-599127.931202641,2,1,JC_equalf
2,0.8781825226,1.9446383193,-581557.835423794,2,1,JC_equalf
3,2.0710148325,1.9446383193,-598872.43738507,2,1,JC_equalf
4,2.0007183683,1.9446383193,-598790.786283034,2,1,JC_equalf
5,0.1179721858,1.9446383193,-406219.943666639,2,1,JC_equalf
6,2.1589117359,1.9446383193,-598949.056526155,2,1,JC_equalf
7,0.7956005018,1.9446383193,-576230.437674912,2,1,JC_equalf
8,0.9781330255,1.9446383193,-586426.53989968,2,1,JC_equalf
9,2.2120122427,1.9446383193,-598984.684531298,2,1,JC_equalf
10,1.9936144852,1.9446383193,-598781.316339055,2,1,JC_equalf
1,2.7415695074,1.9341262202,-599123.576235084,2,1,JC_equalf
2,0.8805593925,1.9341262202,-581422.32200846,2,1,JC_equalf
3,2.1202816418,1.9341262202,-598908.430741519,2,1,JC_equalf
4,2.0068197827,1.9341262202,-598784.485502235,2,1,JC_equalf
5,0.1153649591,1.9341262202,-404135.469944096,2,1,JC_equalf
6,2.1427862712,1.9341262202,-598927.509423645,2,1,JC_equalf
7,0.7896466132,1.9341262202,-575471.906064773,2,1,JC_equalf
8,0.9678608739,1.9341262202,-585766.886847563,2,1,JC_equalf
9,2.1989427996,1.9341262202,-598968.806112205,2,1,JC_equalf
10,2.0174860171,1.9341262202,-598798.419105519,2,1,JC_equalf
1,2.7416843356,1.9379199155,-599124.05072013,2,1,JC_equalf
2,0.8756836226,1.9379199155,-581242.197972214,2,1,JC_equalf
3,2.0602234226,1.9379199155,-598853.573589051,2,1,JC_equalf
4,2.0296504928,1.9379199155,-598818.517307648,2,1,JC_equalf
5,0.1159952985,1.9379199155,-404688.663784357,2,1,JC_equalf
6,2.1324609621,1.9379199155,-598922.456015849,2,1,JC_equalf
7,0.7959906896,1.9379199155,-576057.45373236,2,1,JC_equalf
8,0.9764898886,1.9379199155,-586216.58129934,2,1,JC_equalf
9,2.1904531098,1.9379199155,-598966.007472984,2,1,JC_equalf
10,2.0127298238,1.9379199155,-598797.382686441,2,1,JC_equalf
1,2.6895755009,1.9370065173,-599118.984769766,2,1,JC_equalf
2,0.8776113285,1.9370065173,-581328.942225155,2,1,JC_equalf
3,2.0884046938,1.9370065173,-598881.653409236,2,1,JC_equalf
4,2.0359085017,1.9370065173,-598824.873844542,2,1,JC_equalf
5,0.1168603461,1.9370065173,-405210.182070886,2,1,JC_equalf
6,2.1743378684,1.9370065173,-598954.084379292,2,1,JC_equalf
7,0.7903779329,1.9370065173,-575614.557870694,2,1,JC_equalf
8,0.9709282207,1.9370065173,-585961.164455803,2,1,JC_equalf
9,2.1911068833,1.9370065173,-598965.752043569,2,1,JC_equalf
10,1.9970288891,1.9370065173,-598775.29606204,2,1,JC_equalf
1,2.5803557771,1.9402106138,-599105.485080137,2,1,JC_equalf
2,0.8784834621,1.9402106138,-581461.319986682,2,1,JC_equalf
3,2.1000520695,1.9402106138,-598896.097783448,2,1,JC_equalf
4,2.0135820651,1.9402106138,-598801.519975773,2,1,JC_equalf
5,0.1163748875,1.9402106138,-405021.839655606,2,1,JC_equalf
6,2.1346997558,1.9402106138,-598926.391042519,2,1,JC_equalf
7,0.7944170314,1.9402106138,-576010.874608737,2,1,JC_equalf
8,0.9811290806,1.9402106138,-586458.152050132,2,1,JC_equalf
9,2.1852239451,1.9402106138,-598964.215943334,2,1,JC_equalf
10,2.0228396219,1.9402106138,-598813.120605958,2,1,JC_equalf
1,2.8179247088,1.9394341866,-599129.859046623,2,1,JC_equalf
2,0.88023962,1.9394341866,-581540.916478184,2,1,JC_equalf
3,2.0753551092,1.9394341866,-598871.197680085,2,1,JC_equalf
4,2.0000130761,1.9394341866,-598782.726399534,2,1,JC_equalf
5,0.1149474719,1.9394341866,-404069.544920387,2,1,JC_equalf
6,2.1895005363,1.9394341866,-598966.517828203,2,1,JC_equalf
7,0.7983478767,1.9394341866,-576275.004294012,2,1,JC_equalf
8,0.9739660659,1.9394341866,-586142.271247025,2,1,JC_equalf
9,2.1838450159,1.9394341866,-598962.67380623,2,1,JC_equalf
10,1.9940099142,1.9394341866,-598774.584867835,2,1,JC_equalf
